"date","armed","age","gender","race","city","state","signs_of_mental_illness","body_camera","percent_completed_hs","poverty_rate"
"2017-11-07","knife",27,"M",NULL,"Las Vegas","NV",True,True,"83.3","17.5"
"2015-11-01","gun",29,"M","H","North Las Vegas","NV",False,False,"78.2","16.6"
"2015-09-22","gun",26,"M",NULL,"North Las Vegas","NV",False,False,"78.2","16.6"
"2015-08-29","gun",25,"M","B","North Las Vegas","NV",False,False,"78.2","16.6"
"2017-05-23","gun",65,"M","W","Pahrump","NV",False,False,"85.2","18.9"
"2016-10-03","toy weapon",22,"M","B","Reno","NV",True,False,"85.7","18.3"
"2016-01-25","knife",38,"M","H","Reno","NV",True,False,"85.7","18.3"
"2015-11-22","gun",45,"M","W","Reno","NV",False,False,"85.7","18.3"
"2016-08-19","undetermined",29,"M","W","Reno","NV",False,False,"85.7","18.3"
"2016-03-07","vehicle",NULL,"M","H","Reno","NV",False,False,"85.7","18.3"
"2016-12-21","vehicle",38,"M","H","Reno","NV",False,False,"85.7","18.3"
"2017-02-03","undetermined",25,"M","H","Reno","NV",False,False,"85.7","18.3"
"2017-02-23","gun",24,"M","H","Reno","NV",False,False,"85.7","18.3"
"2016-02-25","gun",19,"M","W","Silver Springs","NV",False,True,"81.4","22.8"
"2016-07-28","undetermined",41,"M","H","Sparks","NV",False,False,"85.5","13"
"2016-09-25","gun",25,"M","W","Claremont","NH",True,False,"87.2","14.1"
"2015-01-21","gun",54,"M","W","Derry","NH",True,False,"94.4","8"
"2017-06-13","gun",36,"M","W","Hampton","NH",False,False,"96.6","5.3"
"2016-06-21","toy weapon",19,"M","W","Peterborough","NH",True,False,"97.6","6.6"
"2015-07-07","knife",37,"M","B","Atlantic City","NJ",False,False,"69.6","36.9"
"2016-03-09","undetermined",25,"M","B","Atlantic City","NJ",False,False,"69.6","36.9"
"2017-10-02","gun",23,"M","B","Bridgeton","NJ",False,False,"61.5","32"
"2015-03-07","gun",33,"M","H","Camden","NJ",True,False,"67.6","39.9"
"2015-11-24","gun",24,"M","B","Camden","NJ",False,False,"67.6","39.9"
"2017-11-01","gun",38,"M","H","Camden","NJ",False,False,"67.6","39.9"
"2015-05-21","knife",24,"M","H","Hackensack","NJ",True,False,"86.6","15.8"
"2015-11-06","knife",22,"M","H","Hackensack","NJ",True,False,"86.6","15.8"
"2016-11-22","gun",23,"M","B","Newark","NJ",False,False,"72.3","29.7"
"2016-09-30","undetermined",18,"M","B","Newark","NJ",False,False,"72.3","29.7"
"2016-09-30","undetermined",18,"M","B","Newark","NJ",False,False,"72.3","29.7"
"2017-04-25","gun",24,"M",NULL,"Newark","NJ",False,False,"72.3","29.7"
"2017-06-04","gun",37,"M","B","Newark","NJ",False,False,"72.3","29.7"
"2016-09-04","gun",27,"M","B","New Brunswick","NJ",False,False,"61.6","34.7"
"2015-01-14","knife",75,"M","W","Old Bridge","NJ",False,False,"92","3.3"
"2016-06-24","gun",36,"M","B","Paterson","NJ",False,False,"71.4","29.1"
"2017-04-14","gun",NULL,"M",NULL,"Paterson","NJ",True,False,"71.4","29.1"
"2017-02-03","knife",37,"M","H","Paterson","NJ",True,False,"71.4","29.1"
"2017-03-14","unarmed",56,"M","W","Toms River","NJ",True,False,"91.9","6.1"
"2015-04-21","vehicle",35,"M","B","Trenton","NJ",False,False,"71","28.3"
"2016-04-17","gun",31,"M","B","Vineland","NJ",False,False,"76.4","16.9"
"2015-05-10","gun",50,"M","W","Woodbridge","NJ",False,False,"89.5","7.2"
"2016-02-09","gun",38,"M","H","Alamogordo","NM",False,True,"88.8","20.5"
"2015-03-05","gun",44,"M","H","Albuquerque","NM",False,False,"89","19.2"
"2015-01-13","gun",34,"M","W","Albuquerque","NM",False,True,"89","19.2"
"2015-07-31","gun",33,"M","H","Albuquerque","NM",False,True,"89","19.2"
"2016-02-20","gun",23,"M","H","Albuquerque","NM",False,False,"89","19.2"
"2016-01-02","gun",21,"M","H","Albuquerque","NM",True,True,"89","19.2"
"2015-12-22","gun",19,"M","H","Albuquerque","NM",False,True,"89","19.2"
"2015-11-11","vehicle",31,"M","H","Albuquerque","NM",False,False,"89","19.2"
"2016-06-16","gun",21,"M","H","Albuquerque","NM",False,False,"89","19.2"
"2016-05-28","gun",58,"M","W","Albuquerque","NM",False,True,"89","19.2"
"2016-05-24","gun",31,"M","H","Albuquerque","NM",False,False,"89","19.2"
"2016-04-26","gun",24,"F","W","Albuquerque","NM",True,False,"89","19.2"
"2017-07-01",NULL,38,"M","H","Albuquerque","NM",False,False,"89","19.2"
"2017-07-28","vehicle",NULL,"M",NULL,"Albuquerque","NM",False,False,"89","19.2"
"2017-04-07","gun",28,"M",NULL,"Albuquerque","NM",False,False,"89","19.2"
"2015-01-09","gun",47,"M","W","Artesia","NM",False,False,"81.8","10.9"
"2016-07-26","gun",36,"M","H","Artesia","NM",False,False,"81.8","10.9"
"2016-07-03","vehicle",41,"M","H","Carlsbad","NM",False,False,"85.6","13.5"
"2016-06-01","gun",32,"M","H","Carrizozo","NM",True,False,"83.9","34.3"
"2017-09-02","undetermined",NULL,"M",NULL,"Crownpoint","NM",False,False,"82.5","31.6"
"2015-02-12","gun",36,"M","H","Deming","NM",False,False,"66.3","33.1"
"2015-04-04","gun",34,"M","W","Edgewood","NM",True,False,"97.2","7.7"
"2016-07-24","knife",29,"M","N","Gallup","NM",True,False,"79.9","25.5"
"2016-06-23","gun",29,"M",NULL,"Hanover","NM",False,False,"100","38.4"
"2015-06-09","gun",45,"M","W","Hobbs","NM",False,False,"72.7","16.5"
"2015-12-08","gun",49,"M","W","Hobbs","NM",False,False,"72.7","16.5"
"2015-06-17","gun",48,"M","W","Hobbs","NM",True,False,"72.7","16.5"
"2016-02-15","gun",52,"M","H","Jal","NM",False,False,"72.6","6.6"
"2015-07-29","gun",34,"M","H","Las Cruces","NM",False,False,"85.5","24.4"
"2016-08-21","knife",36,"M","H","Las Cruces","NM",False,True,"85.5","24.4"
"2017-01-24","knife",29,"M","H","Las Cruces","NM",True,True,"85.5","24.4"
"2016-02-12","undetermined",36,"M","W","Las Cruces","NM",True,False,"85.5","24.4"
"2017-07-17","gun",52,"M",NULL,"Las Cruces","NM",False,False,"85.5","24.4"
"2015-09-26","gun",23,"M","H","Lovington","NM",False,False,"64.5","19.7"
"2015-07-31","gun",34,"M","W","Roswell","NM",False,False,"80.3","22.1"
"2016-03-27","gun",33,"M","W","Roswell","NM",True,True,"80.3","22.1"
"2017-06-26","gun",36,"M",NULL,"Rowe","NM",True,False,"96.3","27.4"
"2017-05-26","undetermined",59,"M","H","San Rafael","NM",False,False,"81.1","2.3"
"2015-08-25","gun",30,"M","H","Santa Fe","NM",False,False,"85.7","17.6"
"2016-01-27","gun",31,"M","H","Santa Fe","NM",False,False,"85.7","17.6"
"2017-07-19","knife",24,"M",NULL,"Santa Fe","NM",False,False,"85.7","17.6"
"2016-05-26","gun",25,"M","H","Socorro","NM",False,False,"72.1","30.2"
"2015-12-18","toy weapon",58,"M","H","Taos","NM",True,False,"88.5","21.8"
"2015-10-20","gun",40,"M","H","Truth or Consequences","NM",False,False,"82.2","25.9"
"2015-07-05","knife",38,"M","W","Beacon","NY",False,False,"89.3","11.6"
"2017-07-05","unarmed",26,"M","H","Buffalo","NY",False,False,"82.7","31.4"
"2016-05-03","gun",34,"M","W","Cheektowaga","NY",True,False,"90.3","11.4"
"2015-08-05","gun",58,"M","W","Constantia","NY",True,False,"88.2","3.2"
"2015-01-06","gun",23,"M","W","Greece","NY",True,False,"91.8","8.4"
"2015-03-22","undetermined",21,"M","B","Islip","NY",False,False,"92.4","5.6"
"2016-07-13","toy weapon",56,"M","W","Middletown","NY",True,False,"83","19.6"
"2015-08-28","unarmed",61,"M","B","Mount Vernon","NY",False,False,"84.6","15.3"
"2015-08-02","gun",57,"M","W","New City","NY",True,False,"93.7","4.5"
"2016-07-03","gun",49,"M","W","Rochester","NY",True,False,"80.5","33.5"
"2016-10-04","knife",30,"M","W","Rotterdam","NY",True,False,"93.2","7"
"2016-06-13","gun",33,"M","W","Schenectady","NY",False,False,"84.3","22.8"
"2016-12-02","gun",32,"F","B","Syracuse","NY",True,False,"80.2","34.8"
"2016-09-10","gun",41,"M","B","Syracuse","NY",False,False,"80.2","34.8"
"2015-08-22","gun",39,"M","B","Troy","NY",False,False,"84.7","26.1"
"2016-04-17","vehicle",37,"M","B","Troy","NY",False,False,"84.7","26.1"
"2015-08-12","unarmed",36,"M","B","Yonkers","NY",False,False,"83","16.7"
"2015-08-23","gun",53,"M","B","Archdale","NC",False,False,"81.4","10.5"
"2016-02-07","gun",35,"M","B","Asheville","NC",False,False,"92.3","17.3"
"2015-09-03","gun",58,"M","W","Brevard","NC",False,False,"89.9","12.7"
"2015-08-19","gun",44,"M","W","Canton","NC",True,False,"79.9","16.9"
"2017-05-28","gun",22,"M","B","Cary","NC",False,False,"95.3","6.3"
"2015-02-18","undetermined",20,"F","B","Charlotte","NC",True,False,"88.4","16.8"
"2016-05-01","gun",33,"M","B","Charlotte","NC",False,False,"88.4","16.8"
"2016-03-01","gun",30,"M","B","Charlotte","NC",False,False,"88.4","16.8"
"2015-12-24","gun",18,"M","B","Charlotte","NC",False,False,"88.4","16.8"
"2016-08-18","unarmed",29,"M","W","Charlotte","NC",False,True,"88.4","16.8"
"2016-02-06","gun",18,"M","B","Charlotte","NC",False,True,"88.4","16.8"
"2016-04-19","gun",41,"M","A","Charlotte","NC",True,False,"88.4","16.8"
"2017-01-26","gun",28,"M","H","Charlotte","NC",False,False,"88.4","16.8"
"2016-12-24","gun",18,"M","B","Charlotte","NC",False,False,"88.4","16.8"
"2016-09-20","gun",43,"M","B","Charlotte","NC",False,True,"88.4","16.8"
"2017-08-03","gun",25,"M","W","Charlotte","NC",True,False,"88.4","16.8"
"2016-05-29","gun",53,"M","W","Clinton","NC",False,True,"81.5","29.2"
"2015-12-15","vehicle",51,"M","B","Dallas","NC",False,False,"82.7","16.4"
"2015-03-17","gun",24,"M","W","Dublin","NC",False,False,"75.1","28"
"2015-05-09","toy weapon",21,"M","B","Durham","NC",True,False,"87.1","19.2"
"2016-11-22","undetermined",34,"M","B","Durham","NC",False,False,"87.1","19.2"
"2017-02-15","gun",24,"M","B","Durham","NC",False,False,"87.1","19.2"
"2017-12-02","gun",31,"M","B","Durham","NC",False,False,"87.1","19.2"
"2016-04-25","gun",60,"F","W","East Flat Rock","NC",True,False,"74.1","28.7"
"2017-02-18","gun",46,"M","B","Efland","NC",False,False,"99.1","2.4"
"2016-07-12","knife",31,"M","B","Fayetteville","NC",False,True,"91.2","18.4"
"2017-03-16","gun",32,"M","B","Fayetteville","NC",False,False,"91.2","18.4"
"2015-06-30","gun",52,"M","W","Franklin","NC",False,False,"80.8","35.9"
"2015-03-16","gun",52,"M","W","Gastonia","NC",True,False,"83.2","20.8"
"2015-07-02","gun",74,"M","B","Gastonia","NC",False,False,"83.2","20.8"
"2015-08-08","gun",59,"M","W","Gastonia","NC",False,False,"83.2","20.8"
"2016-12-19","undetermined",52,"M","W","Granite Falls","NC",False,False,"77.6","20.2"
"2016-12-03","gun",43,"M","W","Greensboro","NC",True,True,"88.7","19.3"
"2017-10-02","gun",25,"M","B","Greensboro","NC",False,True,"88.7","19.3"
"2015-07-08","gun",25,"M","B","Greenville","NC",False,False,"91.6","32.5"
"2016-11-28","vehicle",41,"M","B","Hickory","NC",False,False,"84.3","17.5"
"2017-03-02","gun",33,"M","W","Hickory","NC",False,True,"84.3","17.5"
"2017-07-06","undetermined",75,"M","W","Hudson","NC",True,False,"88","14.1"
"2016-03-27","gun",18,"M","B","Kinston","NC",False,False,"80.3","33.1"
"2016-06-21","undetermined",24,"M","H","Lawndale","NC",True,False,"82.8","21.4"
"2016-09-12","gun",NULL,"M","W","Leland","NC",False,False,"93.5","14.2"
"2016-08-16","gun",32,"M","W","Lenoir","NC",False,True,"77","22.8"
"2016-10-10","gun",50,"M",NULL,"Lumberton","NC",False,False,"74.1","34.8"
"2016-11-02","knife",35,"M","W","Maiden","NC",True,False,"76.5","18.1"
"2017-08-07","gun",50,"F","W","Newton Grove","NC",False,False,"80","15.8"
"2016-07-15","gun",63,"M","W","Peachland","NC",True,False,"80.9","31.6"
"2015-07-24","knife",30,"M","W","Pinnacle","NC",False,False,"76.5","8.1"
"2016-07-29","gun",59,"M","W","Pleasant Hill","NC",False,False,"61.6","25.3"
"2016-02-29","gun",24,"M","B","Raleigh","NC",False,False,"90.5","16"
"2016-08-29","gun",24,"M","B","Raleigh","NC",False,False,"90.5","16"
"2015-06-22","gun",60,"M","W","Ronda","NC",False,False,"62.3","23"
"2017-03-02","gun",22,"M","B","Rowland","NC",False,False,"77.1","36.2"
"2016-09-17","gun",55,"M","W","Rutherfordton","NC",True,False,"87.1","17.8"
"2015-12-04","gun",32,"M","W","Salemburg","NC",True,False,"80.9","16.8"
"2016-03-11","gun",23,"M","B","Salisbury","NC",False,False,"82.4","23.3"
"2017-02-27","gun",27,"M","W","Shelby","NC",True,False,"85.1","29"
"2015-11-15","Taser",32,"M","W","Spring Lake","NC",False,False,"91.5","21.4"
"2016-01-19","knife",55,"M","W","Statesville","NC",True,False,"80.1","28.4"
"2016-05-29","unarmed",38,"M","W","Stoneville","NC",False,False,"81.2","10.6"
"2015-02-28","gun",40,"M","B","Tarboro","NC",True,False,"75","17"
"2015-06-11","undetermined",48,"M","W","Wadesboro","NC",False,False,"79.7","32.2"
"2015-06-05","gun",18,"M","W","Wake Forest","NC",False,False,"95.2","7"
"2015-08-21","knife",38,"M","W","Wake Forest","NC",False,False,"95.2","7"
"2016-08-08","gun",64,"M","W","Wilkesboro","NC",False,False,"75.9","30.5"
"2016-06-03","unarmed",42,"M","W","Bismarck","ND",False,False,"92.8","9.6"
"2017-01-18","gun",28,"M","N","Grand Forks","ND",False,False,"92.9","20.4"
"2017-04-14","knife",24,"M","N","Mandan","ND",False,False,"91.8","9.3"
"2015-05-10","unarmed",27,"M","O","Akron","OH",False,False,"86.3","26.5"
"2015-09-25","unarmed",21,"M","W","Akron","OH",False,False,"86.3","26.5"
"2016-09-18","gun",61,"M","B","Akron","OH",False,False,"86.3","26.5"
"2017-09-07","gun",54,"M",NULL,"Akron","OH",False,False,"86.3","26.5"
"2016-08-11","vehicle",26,"M","W","Ashtabula","OH",False,False,"80.9","34.8"
"2016-10-31","gun",31,"F","W","Brookville","OH",False,False,"91.8","8.9"
"2017-05-24","unarmed",24,"M","W","Canton","OH",True,True,"83.8","32.3"
"2015-11-29","gun",22,"M","W","Celina","OH",False,False,"90.1","11.9"
"2015-06-19","gun",21,"M","B","Cincinnati","OH",True,False,"85.8","30.5"
"2015-09-06","gun",22,"M","B","Cincinnati","OH",False,False,"85.8","30.5"
"2016-02-17","toy weapon",37,"M","B","Cincinnati","OH",False,False,"85.8","30.5"
"2016-11-01","toy weapon",45,"M","W","Cincinnati","OH",True,False,"85.8","30.5"
"2016-07-08","knife",25,"M","B","Cincinnati","OH",True,False,"85.8","30.5"
"2016-09-08","gun",45,"M","W","Circleville","OH",True,False,"83.5","20.2"
"2015-03-19","unarmed",18,"M","B","Cleveland","OH",False,False,"77.4","36.2"
"2015-10-03","gun",64,"M","B","Cleveland","OH",False,True,"77.4","36.2"
"2015-08-12","gun",33,"M","B","Cleveland","OH",False,False,"77.4","36.2"
"2017-10-04","gun",30,"M","W","Cleveland","OH",False,False,"77.4","36.2"
"2015-03-21","gun",42,"M","W","Columbus","OH",False,False,"88.5","21.7"
"2015-01-27","gun",33,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2015-07-01","knife",41,"M","B","Columbus","OH",True,False,"88.5","21.7"
"2015-10-29","gun",NULL,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2015-10-15","gun",25,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2016-11-02","machete",30,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2016-07-02","gun",23,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2015-11-23","gun",50,"M","W","Columbus","OH",False,False,"88.5","21.7"
"2016-06-30","gun",25,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2016-06-06","gun",23,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2016-11-28","knife",18,"M","O","Columbus","OH",False,False,"88.5","21.7"
"2016-09-30","gun",20,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2016-09-14","toy weapon",13,"M","B","Columbus","OH",False,False,"88.5","21.7"
"2017-04-26","vehicle",32,"M","W","Columbus","OH",False,False,"88.5","21.7"
"2017-02-23","gun",38,"M","W","Columbus","OH",False,False,"88.5","21.7"
"2017-02-14","knife",53,"M","W","Columbus","OH",True,False,"88.5","21.7"
"2017-07-07","gun",30,"M",NULL,"Columbus","OH",False,True,"88.5","21.7"
"2015-07-23","gun",34,"M","B","Dayton","OH",False,False,"82.1","35.5"
"2016-04-17","gun",35,"F","B","Dayton","OH",False,False,"82.1","35.5"
"2017-07-26","vehicle",25,"M","B","Dayton","OH",False,False,"82.1","35.5"
"2017-05-02","unknown weapon",41,"M","B","Englewood","OH",True,True,"93.4","10.2"
"2017-03-13","vehicle",23,"M","B","Euclid","OH",False,True,"88.7","20.9"
"2016-02-22","toy weapon",22,"M","W","Fairborn","OH",False,False,"86.3","23.1"
"2015-09-06","unarmed",30,"M","W","Findlay","OH",False,False,"90.6","19.2"
"2015-05-20","knife",52,"M","W","Green","OH",False,False,"93.4","8.3"
"2016-08-22","knife",34,"M","B","Hamilton","OH",False,False,"85.2","22.1"
"2017-04-22","knife",24,"M","W","Hamilton","OH",True,False,"85.2","22.1"
"2016-04-12","undetermined",26,"M","A","Hudson","OH",False,False,"98.2","3.8"
"2015-12-17","machete",25,"M","W","Kent","OH",True,False,"93","35.1"
"2017-02-19","knife",27,"M","B","Kent","OH",False,False,"93","35.1"
"2015-04-28","gun",58,"M","W","Mansfield","OH",False,False,"82.6","26.2"
"2017-07-03","vehicle",NULL,"M","W","Medina","OH",False,False,"94.1","12.5"
"2016-10-28","knife",45,"M","A","North Royalton","OH",True,False,"94","5.8"
"2015-12-18","gun",22,"F","W","Northwood","OH",False,False,"92.2","10"
"2015-10-15","toy weapon",31,"M","W","Parma","OH",False,False,"89.8","11.2"
"2015-06-12","gun",46,"M","B","Richmond Heights","OH",True,False,"91.8","10.6"
"2017-01-01","gun",42,"M","W","Springfield","OH",False,False,"82.4","29"
"2017-09-05","gun",34,"M","W","Tiffin","OH",False,False,"88.9","19.9"
"2015-12-08","gun",27,"M","B","Toledo","OH",False,False,"85.2","27.8"
"2015-01-09","gun",76,"M","W","Twinsburg","OH",False,False,"94.4","4.6"
"2017-09-07","gun",28,"M",NULL,"Uniontown","OH",False,False,"92.5","7.6"
"2017-04-07","knife",36,"M","B","Vandalia","OH",False,False,"91.6","9.7"
"2017-06-04","toy weapon",39,"M","B","Westerville","OH",True,False,"96.8","6.7"
"2016-10-10","vehicle",26,"M","W","Westlake","OH",False,False,"96","4.6"
"2016-10-19","vehicle",38,"M","W","Willoughby","OH",False,False,"92.8","7.9"
"2015-10-24","gun",28,"M","W","Zanesville","OH",True,False,"80.3","31.4"
"2017-08-02","knife",34,"M","N","Anadarko","OK",False,False,"82.7","35.9"
"2015-09-08","gun",41,"M","W","Ardmore","OK",True,False,"84.1","17.1"
"2016-10-26","unarmed",36,"M","W","Bartlesville","OK",False,False,"91","15.7"
"2017-10-02","gun",45,"M","W","Bethany","OK",False,False,"86.9","17.1"
"2016-09-07","gun",40,"M","B","Broken Bow","OK",False,False,"81.7","33.9"
"2016-12-21","gun",25,"M","W","Burns Flat","OK",False,False,"87","15.2"
"2017-03-29","gun",59,"M","W","Byars","OK",False,False,"70.3","25.3"
"2016-11-05","gun",NULL,"M","W","Byng","OK",True,False,"87","10.6"
"2016-04-15","gun",52,"M","W","Cache","OK",True,False,"90.2","13"
"2015-04-29","knife",26,"M","W","Chickasha","OK",False,False,"83.4","18.4"
"2016-11-19","gun",55,"M",NULL,"Chickasha","OK",False,False,"83.4","18.4"
"2015-11-21","unarmed",24,"M","W","Colbert","OK",False,False,"86.8","22"
"2015-08-30","gun",20,"M","W","Cushing","OK",False,False,"78.4","20.9"
"2015-05-27","toy weapon",24,"M","W","Edmond","OK",True,False,"95.9","10.1"
"2016-01-21","gun",39,"M","B","Eufaula","OK",True,False,"83.2","30"
"2017-02-23","gun",54,"M",NULL,"Fairfax","OK",False,False,"83.8","25.9"
"2017-07-01","gun",42,"M","W","Fairland","OK",False,False,"86.6","25.4"
"2015-04-01","gun",18,"M","W","Guthrie","OK",False,False,"89.7","18.6"
"2015-12-12","Taser",36,"M","W","Healdton","OK",False,False,"85.7","14.3"
"2015-05-11","gun",20,"M","W","Hominy","OK",True,False,"79.5","21.6"
"2015-09-04","vehicle",54,"M",NULL,"Kellyville","OK",False,False,"79.6","25.3"
"2017-01-30","gun",50,"M","B","Kiowa","OK",False,False,"82.5","19.9"
"2015-12-10","gun",NULL,"M","B","Lawton","OK",False,False,"88.5","19.9"
"2016-10-30","gun",38,"M",NULL,"Leedey","OK",False,False,"91.6","7"
"2015-09-13","gun",67,"M","B","McAlester","OK",True,False,"83.9","23"
"2015-04-24","gun",63,"M","W","Miami","OK",False,False,"84.6","24.5"
"2015-05-10","gun",18,"M","B","Midwest City","OK",False,False,"89.2","16"
"2017-06-21","knife",37,"M",NULL,"Millerton","OK",False,False,"79.4","29.3"
"2015-01-17","gun",21,"M","B","Muskogee","OK",False,True,"84.5","25.4"
"2016-05-11","vehicle",36,"M","W","Okemah","OK",False,False,"79.5","31.1"
"2015-12-04","machete",83,"M","W","Oklahoma City","OK",True,False,"85","18.3"
"2015-08-03","gun",40,"M","H","Oklahoma City","OK",False,False,"85","18.3"
"2015-02-25","vehicle",27,"M","B","Oklahoma City","OK",False,False,"85","18.3"
"2015-06-02","gun",25,"M","B","Oklahoma City","OK",False,False,"85","18.3"
"2015-07-22","knife",26,"M","B","Oklahoma City","OK",False,False,"85","18.3"
"2015-06-07","gun",20,"M","W","Oklahoma City","OK",False,False,"85","18.3"
"2015-04-07","gun",42,"M","B","Oklahoma City","OK",False,False,"85","18.3"
"2016-04-01","gun",22,"M","B","Oklahoma City","OK",False,True,"85","18.3"
"2016-06-24","gun",42,"M","H","Oklahoma City","OK",True,False,"85","18.3"
"2016-05-25","knife",43,"M","W","Oklahoma City","OK",True,False,"85","18.3"
"2016-11-13","gun",21,"M","H","Oklahoma City","OK",False,False,"85","18.3"
"2017-06-25","gun",24,"M","B","Oklahoma City","OK",False,True,"85","18.3"
"2017-04-03","vehicle",38,"M","W","Oklahoma City","OK",False,True,"85","18.3"
"2017-12-07","gun",33,"M",NULL,"Oklahoma City","OK",False,False,"85","18.3"
"2016-12-21","tire iron",31,"M",NULL,"Ponca City","OK",False,False,"86.7","18.3"
"2017-08-06","gun",58,"M","W","Roland","OK",True,False,"80.4","30.3"
"2016-06-07","gun",65,"M","W","Rush Springs","OK",False,True,"83.7","24.5"
"2017-05-07","gun",45,"M","W","Sallisaw","OK",False,False,"82.3","28.5"
"2015-11-04","gun",66,"M","W","Sand Springs","OK",True,True,"88.4","10.6"
"2016-03-02","gun",53,"M","W","Schulter","OK",False,False,"74.7","36.5"
"2015-01-29","unarmed",42,"M","W","Stillwater","OK",False,False,"95.2","33"
"2015-06-27","gun",35,"M","W","Tahlequah","OK",False,True,"84.3","34.3"
"2016-12-08","hammer",49,"M","W","Tahlequah","OK",True,True,"84.3","34.3"
"2015-02-04","unarmed",44,"M","B","Tulsa","OK",False,False,"86.9","20.2"
"2016-07-18","ax",56,"M","W","Tulsa","OK",True,False,"86.9","20.2"
"2016-07-17","screwdriver",43,"M","W","Tulsa","OK",False,False,"86.9","20.2"
"2016-06-15","vehicle",43,"M","W","Tulsa","OK",False,False,"86.9","20.2"
"2016-12-18","gun",72,"M","W","Tulsa","OK",True,False,"86.9","20.2"
"2016-10-21","knife",58,"M","W","Tulsa","OK",False,False,"86.9","20.2"
"2016-10-18","gun",42,"M","H","Tulsa","OK",False,False,"86.9","20.2"
"2016-09-16","unarmed",40,"M","B","Tulsa","OK",False,False,"86.9","20.2"
"2017-06-24","gun",47,"M","W","Tulsa","OK",False,False,"86.9","20.2"
"2017-09-06","knife",29,"M","B","Tulsa","OK",True,False,"86.9","20.2"
"2017-02-06","gun",18,"M","A","Tulsa","OK",False,False,"86.9","20.2"
"2017-02-17","knife",34,"M","W","Tulsa","OK",True,False,"86.9","20.2"
"2016-07-06","unarmed",25,"M","W","Wagoner","OK",False,True,"83.5","24.1"
"2017-01-18","metal pipe",40,"M","W","Watts","OK",False,False,"73.6","53.1"
"2016-08-10","vehicle",39,"M",NULL,"Wetumka","OK",False,False,"74.4","27"
"2017-05-15","crossbow",48,"M","W","Wewoka","OK",False,False,"78.9","36.7"
"2015-02-01","gun",47,"M","W","Aloha","OR",False,False,"88.1","14.9"
"2015-02-10","knife",55,"F","W","Aloha","OR",True,False,"88.1","14.9"
"2015-08-07","gun",59,"M","W","Beaverton","OR",False,False,"90.3","15.4"
"2016-01-16","toy weapon",44,"M","W","Beaverton","OR",False,False,"90.3","15.4"
"2017-02-21","gun",51,"M","W","Beaverton","OR",True,False,"90.3","15.4"
"2016-05-31","knife",36,"M","W","Bend","OR",False,False,"95.2","12.5"
"2016-12-23","undetermined",31,"M","W","Bend","OR",False,False,"95.2","12.5"
"2016-01-26","gun",55,"M","W","Burns","OR",False,False,"85.9","21.2"
"2016-12-16","gun",36,"M",NULL,"Dallas","OR",False,False,"92.7","16.7"
"2015-04-24","gun",49,"M","W","Eugene","OR",False,False,"93.5","24.4"
"2015-03-30","gun",49,"M","W","Eugene","OR",True,False,"93.5","24.4"
"2017-06-24","gun",37,"M","W","Florence","OR",True,False,"91.2","14.2"
"2016-10-13","knife",46,"M","W","Grants Pass","OR",True,False,"89.2","21.2"
"2016-05-24","knife",22,"M","W","Gresham","OR",False,False,"84.2","21.3"
"2016-12-25","gun",30,"M","W","King City","OR",True,False,"96.7","7.7"
"2015-01-07","vehicle",24,"M","B","McMinnville","OR",False,False,"85.2","21.2"
"2015-05-31","gun",40,"M",NULL,"Medford","OR",True,False,"86.4","23"
"2015-03-17","gun",49,"M","W","Medford","OR",True,False,"86.4","23"
"2016-01-18","knife",27,"M","W","Medford","OR",False,False,"86.4","23"
"2016-05-21","unarmed",38,"M","W","Oregon City","OR",True,False,"92.6","11.6"
"2015-03-22","knife",36,"M","W","Portland","OR",True,False,"91.3","18"
"2015-06-28","toy weapon",29,"M","W","Portland","OR",False,False,"91.3","18"
"2015-06-11","gun",51,"M","W","Portland","OR",True,False,"91.3","18"
"2016-06-12","gun",52,"M","W","Portland","OR",False,False,"91.3","18"
"2017-10-05","knife",24,"M","B","Portland","OR",True,False,"91.3","18"
"2017-09-02","toy weapon",17,"M","B","Portland","OR",False,False,"91.3","18"
"2017-03-07","gun",NULL,"M",NULL,"Portland","OR",False,False,"91.3","18"
"2015-10-28","gun",35,"M","W","Salem","OR",False,False,"86.9","18.2"
"2016-05-07","undetermined",29,"M","W","Salem","OR",False,False,"86.9","18.2"
"2016-05-02","gun",55,"M","W","Seaside","OR",False,True,"87.6","19.3"
"2017-07-18","gun",70,"M",NULL,"Springfield","OR",True,False,"86.2","21.5"
"2016-05-30","gun",70,"M","W","Tualatin","OR",False,False,"92.5","11.7"
"2017-04-21","gun",25,"M","W","West Linn","OR",True,False,"98.1","4.8"
"2015-02-23","knife",42,"M","W","Allentown","PA",False,False,"77.3","26.5"
"2017-05-21","gun",43,"M","W","Allentown","PA",False,False,"77.3","26.5"
"2016-07-12","knife",20,"M",NULL,"Avella","PA",True,False,"84.1","10.7"
"2016-11-13","baseball bat",38,"M",NULL,"Bloomsburg","PA",True,False,"87.8","34.1"
